"max_24t","max_dt","mean_24t","mean_dt","mean_nt","min_24t","min_nt","rainfall","rhum_06","rhum_09","rhum_12","rhum_15","rhum_18","srf","rainfall_total"
26.0940444862908,26.0940444862908,21.1244540021719,22.1910253472667,20.1223642151213,17.1281534663967,17.2876926943253,4.28101093484384,94.8869099121927,80.3517345991291,66.4356738126994,65.3950707899417,72.3474890912166,18860601.9016393,1566.85000215285
25.6824357329822,25.6824357329822,20.7104971463563,21.7875397729092,19.6904157461365,16.9308098798241,17.0989260480704,4.83781421277672,95.5675930586018,82.3259705819719,68.9444097925405,69.4125418428515,79.7834332471337,18648260.510929,1770.64000187628
25.6824357329822,25.6824357329822,20.7104971463563,21.7875397729092,19.6904157461365,16.9308098798241,17.0989260480704,4.83781421277672,95.5675930586018,82.3259705819719,68.9444097925405,69.4125418428515,79.7834332471337,18648260.510929,1770.64000187628
25.6824357329822,25.6824357329822,20.7104971463563,21.7875397729092,19.6904157461365,16.9308098798241,17.0989260480704,4.83781421277672,95.5675930586018,82.3259705819719,68.9444097925405,69.4125418428515,79.7834332471337,18648260.510929,1770.64000187628
25.6824357329822,25.6824357329822,20.7104971463563,21.7875397729092,19.6904157461365,16.9308098798241,17.0989260480704,4.83781421277672,95.5675930586018,82.3259705819719,68.9444097925405,69.4125418428515,79.7834332471337,18648260.510929,1770.64000187628
25.6824357329822,25.6824357329822,20.7104971463563,21.7875397729092,19.6904157461365,16.9308098798241,17.0989260480704,4.83781421277672,95.5675930586018,82.3259705819719,68.9444097925405,69.4125418428515,79.7834332471337,18648260.510929,1770.64000187628
25.6824357329822,25.6824357329822,20.7104971463563,21.7875397729092,19.6904157461365,16.9308098798241,17.0989260480704,4.83781421277672,95.5675930586018,82.3259705819719,68.9444097925405,69.4125418428515,79.7834332471337,18648260.510929,1770.64000187628
25.6824357329822,25.6824357329822,20.7104971463563,21.7875397729092,19.6904157461365,16.9308098798241,17.0989260480704,4.83781421277672,95.5675930586018,82.3259705819719,68.9444097925405,69.4125418428515,79.7834332471337,18648260.510929,1770.64000187628
25.6824357329822,25.6824357329822,20.7104971463563,21.7875397729092,19.6904157461365,16.9308098798241,17.0989260480704,4.83781421277672,95.5675930586018,82.3259705819719,68.9444097925405,69.4125418428515,79.7834332471337,18648260.510929,1770.64000187628
27.5257070405887,27.5257070405887,21.6246627890999,22.8925926166806,20.4264239368543,17.3036287901832,17.4516929084486,6.62046445915832,97.7623154478646,79.9469483380761,64.1828316287265,64.1652241013741,75.2745976474116,18878023.6775956,2423.08999205194
27.5257070405887,27.5257070405887,21.6246627890999,22.8925926166806,20.4264239368543,17.3036287901832,17.4516929084486,6.62046445915832,97.7623154478646,79.9469483380761,64.1828316287265,64.1652241013741,75.2745976474116,18878023.6775956,2423.08999205194
27.0989951712186,27.0989951712186,21.6742089943808,22.7714582599578,20.6571833542788,17.9203234229583,18.0505064917393,5.25926229069162,95.7856997818243,79.7993563563446,66.3031213531077,65.1615515953856,72.7564970443809,18800399.4754098,1924.88999839313
27.7811656013864,27.7811656013864,22.1294377895001,23.2285390384862,21.1288454483116,18.0967106053087,18.259116401047,5.17218578452641,96.4173832252377,79.1238624072466,63.8477906868106,61.9793734889213,67.5260584419542,18936514.8770492,1893.01999713667
27.7414889142813,27.7414889142813,22.0969278971354,23.1985310038582,21.0993818105896,18.0736213058722,18.237255058914,5.25926229069162,96.4946263839638,79.1727980316662,63.9290334618156,62.1167029135866,67.6902824829185,18890267.7240437,1924.88999839313
27.7811656013864,27.7811656013864,22.1294377895001,23.2285390384862,21.1288454483116,18.0967106053087,18.259116401047,5.17218578452641,96.4173832252377,79.1238624072466,63.8477906868106,61.9793734889213,67.5260584419542,18936514.8770492,1893.01999713667
27.7389557885342,27.7389557885342,22.094640913166,23.1965716252562,21.0958346841114,18.0709777832031,18.2333069514707,5.27530054174506,96.509275446824,79.1872138768598,63.93582417535,62.1280594757997,67.6943838036126,18889198.0846995,1930.75999827869
27.7414889142813,27.7414889142813,22.0969278971354,23.1985310038582,21.0993818105896,18.0736213058722,18.237255058914,5.25926229069162,96.4946263839638,79.1727980316662,63.9290334618156,62.1167029135866,67.6902824829185,18890267.7240437,1924.88999839313
27.7414889142813,27.7414889142813,22.0969278971354,23.1985310038582,21.0993818105896,18.0736213058722,18.237255058914,5.25926229069162,96.4946263839638,79.1727980316662,63.9290334618156,62.1167029135866,67.6902824829185,18890267.7240437,1924.88999839313
27.5257070405887,27.5257070405887,21.6246627890999,22.8925926166806,20.4264239368543,17.3036287901832,17.4516929084486,6.62046445915832,97.7623154478646,79.9469483380761,64.1828316287265,64.1652241013741,75.2745976474116,18878023.6775956,2423.08999205194
27.5257070405887,27.5257070405887,21.6246627890999,22.8925926166806,20.4264239368543,17.3036287901832,17.4516929084486,6.62046445915832,97.7623154478646,79.9469483380761,64.1828316287265,64.1652241013741,75.2745976474116,18878023.6775956,2423.08999205194
27.1078227559074,27.1078227559074,21.4918299440478,22.6798956865822,20.3727205870582,17.4274766265369,17.5723019625971,6.62046445915832,96.7803611130011,80.0274112159437,66.0574871855355,66.0356343899919,76.8254474368903,18738228.9480874,2423.08999205194
27.1078227559074,27.1078227559074,21.4918299440478,22.6798956865822,20.3727205870582,17.4274766265369,17.5723019625971,6.62046445915832,96.7803611130011,80.0274112159437,66.0574871855355,66.0356343899919,76.8254474368903,18738228.9480874,2423.08999205194
27.5257070405887,27.5257070405887,21.6246627890999,22.8925926166806,20.4264239368543,17.3036287901832,17.4516929084486,6.62046445915832,97.7623154478646,79.9469483380761,64.1828316287265,64.1652241013741,75.2745976474116,18878023.6775956,2423.08999205194
27.1078227559074,27.1078227559074,21.4918299440478,22.6798956865822,20.3727205870582,17.4274766265369,17.5723019625971,6.62046445915832,96.7803611130011,80.0274112159437,66.0574871855355,66.0356343899919,76.8254474368903,18738228.9480874,2423.08999205194
27.1078227559074,27.1078227559074,21.4918299440478,22.6798956865822,20.3727205870582,17.4274766265369,17.5723019625971,6.62046445915832,96.7803611130011,80.0274112159437,66.0574871855355,66.0356343899919,76.8254474368903,18738228.9480874,2423.08999205194
27.1078227559074,27.1078227559074,21.4918299440478,22.6798956865822,20.3727205870582,17.4274766265369,17.5723019625971,6.62046445915832,96.7803611130011,80.0274112159437,66.0574871855355,66.0356343899919,76.8254474368903,18738228.9480874,2423.08999205194
27.1078227559074,27.1078227559074,21.4918299440478,22.6798956865822,20.3727205870582,17.4274766265369,17.5723019625971,6.62046445915832,96.7803611130011,80.0274112159437,66.0574871855355,66.0356343899919,76.8254474368903,18738228.9480874,2423.08999205194
27.1078227559074,27.1078227559074,21.4918299440478,22.6798956865822,20.3727205870582,17.4274766265369,17.5723019625971,6.62046445915832,96.7803611130011,80.0274112159437,66.0574871855355,66.0356343899919,76.8254474368903,18738228.9480874,2423.08999205194
26.2469303819,26.2469303819,21.1963177290119,22.2352232219092,20.213329527808,17.5624040113772,17.7333594817282,6.02393444570524,96.6811459859212,82.3661733325062,70.2272194773773,69.7989865235292,79.7891300701704,18494588.8032787,2204.76000712812
26.2469303819,26.2469303819,21.1963177290119,22.2352232219092,20.213329527808,17.5624040113772,17.7333594817282,6.02393444570524,96.6811459859212,82.3661733325062,70.2272194773773,69.7989865235292,79.7891300701704,18494588.8032787,2204.76000712812
26.2469303819,26.2469303819,21.1963177290119,22.2352232219092,20.213329527808,17.5624040113772,17.7333594817282,6.02393444570524,96.6811459859212,82.3661733325062,70.2272194773773,69.7989865235292,79.7891300701704,18494588.8032787,2204.76000712812
26.8127327007023,26.8127327007023,21.601018586706,22.662532101824,20.6053571690627,17.7531854014579,17.910974871526,6.02393444570524,96.124059552052,80.004441672987,67.1853602935708,66.1041209319902,74.4108495295374,18628472.2349727,2204.76000712812
26.281631619813,26.281631619813,21.2270157444021,22.2647023685643,20.2396407664148,17.5912549628586,17.7623265000641,6.01161204591964,96.5839801433959,82.312177314133,70.1191320940445,69.6336000525886,79.6689809892999,18549781.7213115,2200.25000880659
26.281631619813,26.281631619813,21.2270157444021,22.2647023685643,20.2396407664148,17.5912549628586,17.7623265000641,6.01161204591964,96.5839801433959,82.312177314133,70.1191320940445,69.6336000525886,79.6689809892999,18549781.7213115,2200.25000880659
26.2469303819,26.2469303819,21.1963177290119,22.2352232219092,20.213329527808,17.5624040113772,17.7333594817282,6.02393444570524,96.6811459859212,82.3661733325062,70.2272194773773,69.7989865235292,79.7891300701704,18494588.8032787,2204.76000712812
26.348021693829,26.348021693829,21.2553461460468,22.3001914769574,20.256699008629,17.5746665746137,17.7477547734162,5.86991805664666,96.4402470823194,82.3577755161973,69.7867200413688,69.1218000057617,79.299271036367,18630068.284153,2148.39000873268
26.2469303819,26.2469303819,21.1963177290119,22.2352232219092,20.213329527808,17.5624040113772,17.7333594817282,6.02393444570524,96.6811459859212,82.3661733325062,70.2272194773773,69.7989865235292,79.7891300701704,18494588.8032787,2204.76000712812
26.8127327007023,26.8127327007023,21.601018586706,22.662532101824,20.6053571690627,17.7531854014579,17.910974871526,6.02393444570524,96.124059552052,80.004441672987,67.1853602935708,66.1041209319902,74.4108495295374,18628472.2349727,2204.76000712812
27.1430151934181,27.1430151934181,21.8412257793823,22.8806907612118,20.8752704724588,17.8652731306566,18.0287929013779,6.00409838113466,96.458670027269,80.5864759664067,66.5646177093839,65.1747793447776,72.2731302396847,18734524.5901639,2197.50000749528
26.8127327007023,26.8127327007023,21.601018586706,22.662532101824,20.6053571690627,17.7531854014579,17.910974871526,6.02393444570524,96.124059552052,80.004441672987,67.1853602935708,66.1041209319902,74.4108495295374,18628472.2349727,2204.76000712812
26.8127327007023,26.8127327007023,21.601018586706,22.662532101824,20.6053571690627,17.7531854014579,17.910974871526,6.02393444570524,96.124059552052,80.004441672987,67.1853602935708,66.1041209319902,74.4108495295374,18628472.2349727,2204.76000712812
26.8127327007023,26.8127327007023,21.601018586706,22.662532101824,20.6053571690627,17.7531854014579,17.910974871526,6.02393444570524,96.124059552052,80.004441672987,67.1853602935708,66.1041209319902,74.4108495295374,18628472.2349727,2204.76000712812
26.8127327007023,26.8127327007023,21.601018586706,22.662532101824,20.6053571690627,17.7531854014579,17.910974871526,6.02393444570524,96.124059552052,80.004441672987,67.1853602935708,66.1041209319902,74.4108495295374,18628472.2349727,2204.76000712812
26.8127327007023,26.8127327007023,21.601018586706,22.662532101824,20.6053571690627,17.7531854014579,17.910974871526,6.02393444570524,96.124059552052,80.004441672987,67.1853602935708,66.1041209319902,74.4108495295374,18628472.2349727,2204.76000712812
26.8127327007023,26.8127327007023,21.601018586706,22.662532101824,20.6053571690627,17.7531854014579,17.910974871526,6.02393444570524,96.124059552052,80.004441672987,67.1853602935708,66.1041209319902,74.4108495295374,18628472.2349727,2204.76000712812
26.8855717393219,26.884837733201,22.1732373513811,23.1165676262861,21.2790282035786,18.586558174175,18.7705179683498,2.94401638562501,80.8409167221986,68.7676358613811,57.3403117070433,55.6214572145639,60.2045022516303,20213343.2486339,1077.50999713875
26.8855717393219,26.884837733201,22.1732373513811,23.1165676262861,21.2790282035786,18.586558174175,18.7705179683498,2.94401638562501,80.8409167221986,68.7676358613811,57.3403117070433,55.6214572145639,60.2045022516303,20213343.2486339,1077.50999713875
26.8834242523694,26.8826902462485,22.1695211275028,23.113654781821,21.2784577083067,18.5846755064251,18.7685539203915,2.98196720403665,80.8502311289636,68.7874153793835,57.3873914395525,55.6833843741912,60.2730214061633,20208807.8333333,1091.39999667741
26.8855717393219,26.884837733201,22.1732373513811,23.1165676262861,21.2790282035786,18.586558174175,18.7705179683498,2.94401638562501,80.8409167221986,68.7676358613811,57.3403117070433,55.6214572145639,60.2045022516303,20213343.2486339,1077.50999713875
28.957170563578,28.956352675808,23.8875374549074,24.8380259362726,22.9903751060611,19.904898371462,20.1478668212891,2.94401638562501,78.4858032080645,66.5229647120492,54.9345239680973,52.0329690787311,56.5316063667256,20479948.0409836,1077.50999713875
28.957170563578,28.956352675808,23.8875374549074,24.8380259362726,22.9903751060611,19.904898371462,20.1478668212891,2.94401638562501,78.4858032080645,66.5229647120492,54.9345239680973,52.0329690787311,56.5316063667256,20479948.0409836,1077.50999713875
28.957170563578,28.956352675808,23.8875374549074,24.8380259362726,22.9903751060611,19.904898371462,20.1478668212891,2.94401638562501,78.4858032080645,66.5229647120492,54.9345239680973,52.0329690787311,56.5316063667256,20479948.0409836,1077.50999713875
28.957170563578,28.956352675808,23.8875374549074,24.8380259362726,22.9903751060611,19.904898371462,20.1478668212891,2.94401638562501,78.4858032080645,66.5229647120492,54.9345239680973,52.0329690787311,56.5316063667256,20479948.0409836,1077.50999713875
28.957170563578,28.956352675808,23.8875374549074,24.8380259362726,22.9903751060611,19.904898371462,20.1478668212891,2.94401638562501,78.4858032080645,66.5229647120492,54.9345239680973,52.0329690787311,56.5316063667256,20479948.0409836,1077.50999713875
29.1239927364829,29.1239927364829,23.8777148804378,24.8513983888053,22.9712180716093,19.8021621120432,20.0691275508026,3.52549180128393,80.7454968957953,68.530794925377,55.3667969781844,52.1471712081159,57.2135547106383,20439086.3169399,1290.32999926992
29.1312812680104,29.1312812680104,23.884519216402,24.8580909103644,22.9766577882194,19.8064943574166,20.0728549477833,3.51316939701982,80.7035336833183,68.4943735612546,55.3454405206149,52.1144128288728,57.1987359667085,20451550.5355191,1285.81999930926
27.6410873329705,27.6410873329705,22.5660840477449,23.5602835399857,21.634777448477,18.6732335158385,18.8810415465975,3.52549180128393,83.5220104801199,70.1923520708345,56.7921866171998,54.6979766595559,59.7600145965326,20244721.5765027,1290.32999926992
29.1239927364829,29.1239927364829,23.8777148804378,24.8513983888053,22.9712180716093,19.8021621120432,20.0691275508026,3.52549180128393,80.7454968957953,68.530794925377,55.3667969781844,52.1471712081159,57.2135547106383,20439086.3169399,1290.32999926992
29.1239927364829,29.1239927364829,23.8777148804378,24.8513983888053,22.9712180716093,19.8021621120432,20.0691275508026,3.52549180128393,80.7454968957953,68.530794925377,55.3667969781844,52.1471712081159,57.2135547106383,20439086.3169399,1290.32999926992
29.1312812680104,29.1312812680104,23.884519216402,24.8580909103644,22.9766577882194,19.8064943574166,20.0728549477833,3.51316939701982,80.7035336833183,68.4943735612546,55.3454405206149,52.1144128288728,57.1987359667085,20451550.5355191,1285.81999930926
29.1239927364829,29.1239927364829,23.8777148804378,24.8513983888053,22.9712180716093,19.8021621120432,20.0691275508026,3.52549180128393,80.7454968957953,68.530794925377,55.3667969781844,52.1471712081159,57.2135547106383,20439086.3169399,1290.32999926992
27.6410873329705,27.6410873329705,22.5660840477449,23.5602835399857,21.634777448477,18.6732335158385,18.8810415465975,3.52549180128393,83.5220104801199,70.1923520708345,56.7921866171998,54.6979766595559,59.7600145965326,20244721.5765027,1290.32999926992
29.1239927364829,29.1239927364829,23.8777148804378,24.8513983888053,22.9712180716093,19.8021621120432,20.0691275508026,3.52549180128393,80.7454968957953,68.530794925377,55.3667969781844,52.1471712081159,57.2135547106383,20439086.3169399,1290.32999926992
29.1312812680104,29.1312812680104,23.884519216402,24.8580909103644,22.9766577882194,19.8064943574166,20.0728549477833,3.51316939701982,80.7035336833183,68.4943735612546,55.3454405206149,52.1144128288728,57.1987359667085,20451550.5355191,1285.81999930926
29.0397950719615,29.0389840214631,23.9496880036234,24.8820935692292,23.0807779280866,20.0583819446668,20.3137617934597,2.98453550995963,79.347921715408,67.5865477212791,55.0393251304418,51.9086802018796,56.7755072911581,20476129.284153,1092.33999664523
29.0397950719615,29.0389840214631,23.9496880036234,24.8820935692292,23.0807779280866,20.0583819446668,20.3137617934597,2.98453550995963,79.347921715408,67.5865477212791,55.0393251304418,51.9086802018796,56.7755072911581,20476129.284153,1092.33999664523
29.0397950719615,29.0389840214631,23.9496880036234,24.8820935692292,23.0807779280866,20.0583819446668,20.3137617934597,2.98453550995963,79.347921715408,67.5865477212791,55.0393251304418,51.9086802018796,56.7755072911581,20476129.284153,1092.33999664523
29.0397950719615,29.0389840214631,23.9496880036234,24.8820935692292,23.0807779280866,20.0583819446668,20.3137617934597,2.98453550995963,79.347921715408,67.5865477212791,55.0393251304418,51.9086802018796,56.7755072911581,20476129.284153,1092.33999664523
29.0397950719615,29.0389840214631,23.9496880036234,24.8820935692292,23.0807779280866,20.0583819446668,20.3137617934597,2.98453550995963,79.347921715408,67.5865477212791,55.0393251304418,51.9086802018796,56.7755072911581,20476129.284153,1092.33999664523
29.0397950719615,29.0389840214631,23.9496880036234,24.8820935692292,23.0807779280866,20.0583819446668,20.3137617934597,2.98453550995963,79.347921715408,67.5865477212791,55.0393251304418,51.9086802018796,56.7755072911581,20476129.284153,1092.33999664523
29.0397950719615,29.0389840214631,23.9496880036234,24.8820935692292,23.0807779280866,20.0583819446668,20.3137617934597,2.98453550995963,79.347921715408,67.5865477212791,55.0393251304418,51.9086802018796,56.7755072911581,20476129.284153,1092.33999664523
29.049402605901,29.0485915554026,23.9601747940147,24.8915997948152,23.0861631132866,20.0640814775978,20.3195250297505,2.94401638562501,79.3020788098945,67.5334396414418,54.9616792188968,51.8232669204962,56.6953413343169,20491094.9398907,1077.50999713875
29.0470373268336,29.0462262763352,23.9562351080889,24.8885170191364,23.0855644351146,20.062048723398,20.3173982213755,2.98196720403665,79.3116667283689,67.553733038772,55.0096755314395,51.885597541684,56.763968988846,20486885.2513661,1091.39999667741
28.954789442052,28.953971554282,23.8836418777216,24.8350043625128,22.9897766780332,19.9029234839268,20.1458250619023,2.98196720403665,78.4953156455619,66.5431352260986,54.9830306579507,52.0954918731105,56.6019064429027,20475715.3306011,1091.39999667741
28.954789442052,28.953971554282,23.8836418777216,24.8350043625128,22.9897766780332,19.9029234839268,20.1458250619023,2.98196720403665,78.4953156455619,66.5431352260986,54.9830306579507,52.0954918731105,56.6019064429027,20475715.3306011,1091.39999667741
28.954789442052,28.953971554282,23.8836418777216,24.8350043625128,22.9897766780332,19.9029234839268,20.1458250619023,2.98196720403665,78.4953156455619,66.5431352260986,54.9830306579507,52.0954918731105,56.6019064429027,20475715.3306011,1091.39999667741
29.049402605901,29.0485915554026,23.9601747940147,24.8915997948152,23.0861631132866,20.0640814775978,20.3195250297505,2.94401638562501,79.3020788098945,67.5334396414418,54.9616792188968,51.8232669204962,56.6953413343169,20491094.9398907,1077.50999713875
29.0470373268336,29.0462262763352,23.9562351080889,24.8885170191364,23.0855644351146,20.062048723398,20.3173982213755,2.98196720403665,79.3116667283689,67.553733038772,55.0096755314395,51.885597541684,56.763968988846,20486885.2513661,1091.39999667741
29.0470373268336,29.0462262763352,23.9562351080889,24.8885170191364,23.0855644351146,20.062048723398,20.3173982213755,2.98196720403665,79.3116667283689,67.553733038772,55.0096755314395,51.885597541684,56.763968988846,20486885.2513661,1091.39999667741
28.954789442052,28.953971554282,23.8836418777216,24.8350043625128,22.9897766780332,19.9029234839268,20.1458250619023,2.98196720403665,78.4953156455619,66.5431352260986,54.9830306579507,52.0954918731105,56.6019064429027,20475715.3306011,1091.39999667741
29.049402605901,29.0485915554026,23.9601747940147,24.8915997948152,23.0861631132866,20.0640814775978,20.3195250297505,2.94401638562501,79.3020788098945,67.5334396414418,54.9616792188968,51.8232669204962,56.6953413343169,20491094.9398907,1077.50999713875
29.0062334071092,29.0062334071092,22.8082725483212,24.1080006917318,21.6029310216018,18.4289790752807,18.6093582236702,5.86521856366183,94.7270153337489,76.8379944973305,57.1093162838878,54.6520036843305,68.2247761481447,20142129.4344262,2146.66999430023
29.0062334071092,29.0062334071092,22.8082725483212,24.1080006917318,21.6029310216018,18.4289790752807,18.6093582236702,5.86521856366183,94.7270153337489,76.8379944973305,57.1093162838878,54.6520036843305,68.2247761481447,20142129.4344262,2146.66999430023
29.002018312548,29.002018312548,22.8071207182004,24.1054957488847,21.6029776317826,18.4294283340538,18.6096488910946,5.90051910771271,94.7258095558875,76.8394115635606,57.1302743557372,54.7111466777781,68.2249193764775,20131636.6256831,2159.58999342285
29.0062334071092,29.0062334071092,22.8082725483212,24.1080006917318,21.6029310216018,18.4289790752807,18.6093582236702,5.86521856366183,94.7270153337489,76.8379944973305,57.1093162838878,54.6520036843305,68.2247761481447,20142129.4344262,2146.66999430023
29.0062334071092,29.0062334071092,22.8082725483212,24.1080006917318,21.6029310216018,18.4289790752807,18.6093582236702,5.86521856366183,94.7270153337489,76.8379944973305,57.1093162838878,54.6520036843305,68.2247761481447,20142129.4344262,2146.66999430023
28.6834151304485,28.6834151304485,22.9061420044613,24.0436378687458,21.8593984134862,18.6899468927436,18.8676655920477,5.86521856366183,94.7182230819118,77.1154370333979,58.9000346543359,55.3217627051098,65.5302123241737,20174774.3333333,2146.66999430023
28.6834151304485,28.6834151304485,22.9061420044613,24.0436378687458,21.8593984134862,18.6899468927436,18.8676655920477,5.86521856366183,94.7182230819118,77.1154370333979,58.9000346543359,55.3217627051098,65.5302123241737,20174774.3333333,2146.66999430023
28.6834151304485,28.6834151304485,22.9061420044613,24.0436378687458,21.8593984134862,18.6899468927436,18.8676655920477,5.86521856366183,94.7182230819118,77.1154370333979,58.9000346543359,55.3217627051098,65.5302123241737,20174774.3333333,2146.66999430023
28.6834151304485,28.6834151304485,22.9061420044613,24.0436378687458,21.8593984134862,18.6899468927436,18.8676655920477,5.86521856366183,94.7182230819118,77.1154370333979,58.9000346543359,55.3217627051098,65.5302123241737,20174774.3333333,2146.66999430023
28.6800822106867,28.6800822106867,22.9046449755059,24.0449830602427,21.8583431389814,18.685787830457,18.8635869927745,5.89614752848516,94.7198977131661,77.0857896231563,58.8981770009943,55.3397152124207,65.5766574515671,20180489.1912568,2157.98999542557
28.6834151304485,28.6834151304485,22.9061420044613,24.0436378687458,21.8593984134862,18.6899468927436,18.8676655920477,5.86521856366183,94.7182230819118,77.1154370333979,58.9000346543359,55.3217627051098,65.5302123241737,20174774.3333333,2146.66999430023
28.6834151304485,28.6834151304485,22.9061420044613,24.0436378687458,21.8593984134862,18.6899468927436,18.8676655920477,5.86521856366183,94.7182230819118,77.1154370333979,58.9000346543359,55.3217627051098,65.5302123241737,20174774.3333333,2146.66999430023
28.6834151304485,28.6834151304485,22.9061420044613,24.0436378687458,21.8593984134862,18.6899468927436,18.8676655920477,5.86521856366183,94.7182230819118,77.1154370333979,58.9000346543359,55.3217627051098,65.5302123241737,20174774.3333333,2146.66999430023
