"maxDT","minDT","maxNT","minNT","DTR","SU","TR","CFD","WSDI","CSDI","T10p","T90p"
31.4336791992188,22.8592163085938,20.0029541015625,15.7860656738281,9,30,0,0,10,4,16.5395599365235,29.7376647949219
31.4336791992188,22.8592163085938,20.0029541015625,15.7860656738281,9,30,0,0,10,4,16.5395599365235,29.7376647949219
31.4336791992188,22.8592163085938,20.0029541015625,15.7860656738281,9,30,0,0,10,4,16.5395599365235,29.7376647949219
31.4336791992188,22.8592163085938,20.0029541015625,15.7860656738281,9,30,0,0,10,4,16.5395599365235,29.7376647949219
30.5114685058594,22.3752075195313,19.8910766601563,15.9506774902344,8,9,0,0,12,4,16.7863861083985,28.6223999023438
30.5114685058594,22.3752075195313,19.8910766601563,15.9506774902344,8,9,0,0,12,4,16.7863861083985,28.6223999023438
30.5114685058594,22.3752075195313,19.8910766601563,15.9506774902344,8,9,0,0,12,4,16.7863861083985,28.6223999023438
31.5288940429688,22.7766967773438,20.0985046386719,16.2038208007813,8,23,0,0,12,4,16.9248291015625,29.4789825439453
30.5114685058594,22.3752075195313,20.1967407226563,15.9506774902344,8,9,0,0,12,4,16.7863861083985,28.6223999023438
30.5114685058594,22.3752075195313,20.1967407226563,15.9506774902344,8,9,0,0,12,4,16.7863861083985,28.6223999023438
30.5114685058594,22.3752075195313,19.8910766601563,15.9506774902344,8,9,0,0,12,4,16.7863861083985,28.6223999023438
30.5114685058594,22.3752075195313,20.1967407226563,15.9506774902344,8,9,0,0,12,4,16.7863861083985,28.6519409179688
30.5114685058594,22.3752075195313,19.8910766601563,15.9506774902344,8,9,0,0,12,4,16.7863861083985,28.6223999023438
31.5288940429688,22.7766967773438,20.0985046386719,16.2038208007813,8,23,0,0,12,4,16.9248291015625,29.4789825439453
31.9840942382813,23.0617614746094,20.4443298339844,16.2980895996094,9,32,0,0,12,4,17.0663238525391,29.8800903320313
31.5288940429688,22.7766967773438,20.0985046386719,16.2038208007813,8,23,0,0,12,4,16.9248291015625,29.4789825439453
31.5288940429688,22.7766967773438,20.0985046386719,16.2038208007813,8,23,0,0,12,4,16.9248291015625,29.4789825439453
31.5288940429688,22.7766967773438,20.0985046386719,16.2038208007813,8,23,0,0,12,4,16.9248291015625,29.4789825439453
31.5288940429688,22.7766967773438,20.0985046386719,16.2038208007813,8,23,0,0,12,4,16.9248291015625,29.4789825439453
31.5288940429688,22.7766967773438,20.0985046386719,16.2038208007813,8,23,0,0,12,4,16.9248291015625,29.4789825439453
31.5288940429688,22.7766967773438,20.0985046386719,16.2038208007813,8,23,0,0,12,4,16.9248291015625,29.4789825439453
32.3248229980469,21.6415649414063,21.7372375488281,16.4611450195313,8,42,0,0,8,4,17.6025634765625,30.1150756835938
32.3248229980469,21.6415649414063,21.7372375488281,16.4611450195313,8,42,0,0,8,4,17.6025634765625,30.1150756835938
32.3248229980469,21.6415649414063,21.7372375488281,16.4611450195313,8,42,0,0,8,4,17.6025634765625,30.1150756835938
32.3248229980469,21.6415649414063,21.7372375488281,16.4611450195313,8,42,0,0,8,4,17.6025634765625,30.1150756835938
34.8166442871094,23.0937744140625,23.1663452148438,17.8135009765625,8,114,0,0,8,4,18.9793182373047,32.3877502441406
34.8166442871094,23.0937744140625,23.1663452148438,17.8135009765625,8,114,0,0,8,4,18.9793182373047,32.3877502441406
34.8166442871094,23.0937744140625,23.1663452148438,17.8135009765625,8,114,0,0,8,4,18.9793182373047,32.3877502441406
34.8166442871094,23.0937744140625,23.1663452148438,17.8135009765625,8,114,0,0,8,4,18.9793182373047,32.3877502441406
34.8166442871094,23.0937744140625,23.1663452148438,17.8135009765625,8,114,0,0,8,4,18.9793182373047,32.3877502441406
35.1653076171875,23.1880126953125,23.575341796875,17.7402893066406,9,115,0,0,8,5,18.8816314697266,32.3106323242188
35.1653076171875,23.1880126953125,23.575341796875,17.7402893066406,9,116,0,0,8,5,18.8816314697266,32.3106323242188
33.3125244140625,22.1938110351563,22.4473815917969,16.5051208496094,8,66,0,0,8,5,17.6651092529297,30.6721130371094
35.1653076171875,23.1880126953125,23.575341796875,17.7402893066406,9,115,0,0,8,5,18.8816314697266,32.3106323242188
35.1653076171875,23.1880126953125,23.575341796875,17.7402893066406,9,115,0,0,8,5,18.8816314697266,32.3106323242188
35.1653076171875,23.1880126953125,23.575341796875,17.7402893066406,9,116,0,0,8,5,18.8816314697266,32.3106323242188
35.1653076171875,23.1880126953125,23.575341796875,17.7402893066406,9,115,0,0,8,5,18.8816314697266,32.3106323242188
33.3125244140625,22.1938110351563,22.4473815917969,16.5051208496094,8,66,0,0,8,5,17.6651092529297,30.6721130371094
35.1653076171875,23.1880126953125,23.575341796875,17.7402893066406,9,115,0,0,8,5,18.8816314697266,32.3106323242188
35.1653076171875,23.1880126953125,23.575341796875,17.7402893066406,9,116,0,0,8,5,18.8816314697266,32.3106323242188
34.9047790527344,23.2881103515625,23.4859558105469,17.8691345214844,8,119,0,0,8,4,19.0951171875,32.4846282958985
34.9047790527344,23.2881103515625,23.4859558105469,17.8691345214844,8,119,0,0,8,4,19.0951171875,32.4846282958985
34.9047790527344,23.2881103515625,23.4859558105469,17.8691345214844,8,119,0,0,8,4,19.0951171875,32.4846282958985
34.9047790527344,23.2881103515625,23.4859558105469,17.8691345214844,8,119,0,0,8,4,19.0951171875,32.4846282958985
34.9047790527344,23.2881103515625,23.4859558105469,17.8691345214844,8,119,0,0,8,4,19.0951171875,32.4846282958985
34.9047790527344,23.2881103515625,23.4859558105469,17.8691345214844,8,119,0,0,8,4,19.0951171875,32.4846282958985
34.9047790527344,23.2881103515625,23.4859558105469,17.8691345214844,8,119,0,0,8,4,19.0951171875,32.4846282958985
34.9047790527344,23.2881103515625,23.4859558105469,17.8691345214844,8,120,0,0,8,4,19.0951171875,32.4846282958985
34.9047790527344,23.2881103515625,23.4859558105469,17.8691345214844,8,120,0,0,8,4,19.0951171875,32.4846282958985
34.8166442871094,23.0937744140625,23.1663452148438,17.8135009765625,8,114,0,0,8,4,18.9793182373047,32.3877502441406
34.8166442871094,23.0937744140625,23.1663452148438,17.8135009765625,8,114,0,0,8,4,18.9793182373047,32.3877502441406
34.8166442871094,23.0937744140625,23.1663452148438,17.8135009765625,8,114,0,0,8,4,18.9793182373047,32.3877502441406
34.9047790527344,23.2881103515625,23.4859558105469,17.8691345214844,8,120,0,0,8,4,19.0951171875,32.4846282958985
34.9047790527344,23.2881103515625,23.4859558105469,17.8691345214844,8,120,0,0,8,4,19.0951171875,32.4846282958985
34.9047790527344,23.2881103515625,23.4859558105469,17.8691345214844,8,120,0,0,8,4,19.0951171875,32.4846282958985
34.8166442871094,23.0937744140625,23.1663452148438,17.8135009765625,8,114,0,0,8,4,18.9793182373047,32.3877502441406
34.9047790527344,23.2881103515625,23.4859558105469,17.8691345214844,8,120,0,0,8,4,19.0951171875,32.4846282958985
34.2734619140625,23.4070068359375,21.3520141601563,16.8809448242188,10,92,0,0,12,4,17.7433410644531,31.5671173095703
34.2734619140625,23.4070068359375,21.3520141601563,16.8809448242188,10,92,0,0,12,4,17.7433410644531,31.5671173095703
34.2734619140625,23.4070068359375,21.3520141601563,16.8809448242188,10,92,0,0,12,4,17.7433410644531,31.5671173095703
34.2734619140625,23.4070068359375,21.3520141601563,16.8809448242188,10,92,0,0,12,4,17.7433410644531,31.5671173095703
34.2734619140625,23.4070068359375,21.3520141601563,16.8809448242188,10,92,0,0,12,4,17.7433410644531,31.5671173095703
34.0845275878906,22.8505493164063,21.5161682128906,17.0604187011719,9,78,0,0,12,4,17.9570556640625,31.2726837158203
34.0845275878906,22.8505493164063,21.5161682128906,17.0604187011719,9,78,0,0,12,4,17.9570556640625,31.2726837158203
34.0845275878906,22.8505493164063,21.5161682128906,17.0604187011719,9,78,0,0,12,4,17.9570556640625,31.2726837158203
34.0845275878906,22.8505493164063,21.5161682128906,17.0604187011719,9,78,0,0,12,4,17.9570556640625,31.2726837158203
34.0845275878906,22.8505493164063,21.5161682128906,17.0604187011719,9,78,0,0,12,4,17.9570556640625,31.2726837158203
34.0845275878906,22.8505493164063,21.5161682128906,17.0604187011719,9,78,0,0,12,4,17.9570556640625,31.2726837158203
34.0845275878906,22.8505493164063,21.5161682128906,17.0604187011719,9,78,0,0,12,4,17.9570556640625,31.2726837158203
34.0845275878906,22.8505493164063,21.5161682128906,17.0604187011719,9,78,0,0,12,4,17.9570556640625,31.2726837158203
34.6372619628906,22.8529907226563,21.8652587890625,17.5698486328125,9,92,0,0,12,3,18.1217590332031,31.7168670654297
34.6372619628906,22.8529907226563,21.8652587890625,17.5698486328125,9,92,0,0,12,3,18.1217590332031,31.7168670654297
34.6372619628906,22.8529907226563,21.8652587890625,17.5698486328125,9,92,0,0,12,3,18.1217590332031,31.7168670654297
34.6372619628906,22.8529907226563,21.8652587890625,17.5698486328125,9,92,0,0,12,3,18.1217590332031,31.7168670654297
34.6372619628906,22.8529907226563,21.8652587890625,17.5698486328125,9,92,0,0,12,3,18.1217590332031,31.7168670654297
34.4484497070313,22.8452087402344,21.4544311523438,16.9895874023438,10,86,0,0,12,4,17.8022247314453,31.5615478515625
34.6372619628906,22.8529907226563,21.8652587890625,17.5698486328125,9,92,0,0,12,3,18.1217590332031,31.7168670654297
34.6372619628906,22.8529907226563,21.8652587890625,17.5698486328125,9,92,0,0,12,3,18.1217590332031,31.7168670654297
34.4484497070313,22.8452087402344,21.4544311523438,16.9895874023438,10,86,0,0,12,4,17.8022247314453,31.5615478515625
34.0845275878906,22.8505493164063,21.5161682128906,17.0604187011719,9,78,0,0,12,4,17.9570556640625,31.2726837158203
34.0845275878906,22.8505493164063,21.5161682128906,17.0604187011719,9,78,0,0,12,4,17.9570556640625,31.2726837158203
34.0845275878906,22.8505493164063,21.5161682128906,17.0604187011719,9,78,0,0,12,4,17.9570556640625,31.2726837158203
34.0845275878906,22.8505493164063,21.5161682128906,17.0604187011719,9,78,0,0,12,4,17.9570556640625,31.2726837158203
34.4484497070313,22.8452087402344,21.4544311523438,16.9895874023438,10,86,0,0,12,4,17.8022247314453,31.5615478515625
34.0845275878906,22.8505493164063,21.5161682128906,17.0604187011719,9,78,0,0,12,4,17.9570556640625,31.2726837158203
34.0845275878906,22.8505493164063,21.5161682128906,17.0604187011719,9,78,0,0,12,4,17.9570556640625,31.2726837158203
34.0845275878906,22.8505493164063,21.5161682128906,17.0604187011719,9,78,0,0,12,4,17.9570556640625,31.2726837158203
33.9826599121094,23.2867980957031,22.28896484375,18.5248046875,7,49,0,0,12,5,19.0568481445313,30.5229736328125
33.9826599121094,23.2867980957031,22.28896484375,18.5248046875,7,49,0,0,12,5,19.0568481445313,30.5229736328125
33.9826599121094,23.2867980957031,22.28896484375,18.5248046875,7,49,0,0,12,5,19.0568481445313,30.5229736328125
33.9826599121094,23.2867980957031,22.28896484375,18.5248046875,7,49,0,0,12,5,19.0568481445313,30.5229736328125
33.9826599121094,23.2867980957031,22.28896484375,18.5248046875,7,49,0,0,12,5,19.0568481445313,30.5229736328125
33.9826599121094,23.2867980957031,22.28896484375,18.5248046875,7,49,0,0,12,5,19.0568481445313,30.5229736328125
33.9826599121094,23.2867980957031,22.28896484375,18.5248046875,7,49,0,0,12,5,19.0568481445313,30.5229736328125
33.9826599121094,23.2867980957031,22.28896484375,18.5248046875,7,49,0,0,12,5,19.0568481445313,30.5229736328125
33.9826599121094,23.2867980957031,22.28896484375,18.5248046875,7,49,0,0,12,5,19.0568481445313,30.5229736328125
33.9826599121094,23.2867980957031,22.28896484375,18.5248046875,7,49,0,0,12,5,19.0568481445313,30.5229736328125
35.6733642578125,23.6044555664063,20.8550659179688,17.1360717773438,10,91,0,0,12,8,17.67958984375,31.7956481933594
35.6733642578125,23.6044555664063,20.8550659179688,17.1360717773438,10,91,0,0,12,8,17.67958984375,31.7956481933594
35.6733642578125,23.6044555664063,20.8550659179688,17.1360717773438,10,91,0,0,12,8,17.67958984375,31.7956481933594
35.6733642578125,23.6044555664063,20.8550659179688,17.1360717773438,10,91,0,0,12,8,17.67958984375,31.7956481933594
35.6733642578125,23.6044555664063,20.8550659179688,17.1360717773438,10,91,0,0,12,8,17.67958984375,31.7956481933594
35.6733642578125,23.6044555664063,20.8550659179688,17.1360717773438,10,91,0,0,12,8,17.67958984375,31.7956481933594
35.6733642578125,23.6044555664063,20.8550659179688,17.1360717773438,10,91,0,0,12,8,17.67958984375,31.7956481933594
35.6733642578125,23.6044555664063,20.8550659179688,17.1360717773438,10,91,0,0,12,8,17.67958984375,31.7956481933594
35.6733642578125,23.6044555664063,20.8550659179688,17.1360717773438,10,91,0,0,12,8,17.67958984375,31.7956481933594
34.4484497070313,22.8452087402344,21.4544311523438,16.9895874023438,10,86,0,0,12,4,17.8022247314453,31.5615478515625
34.4484497070313,22.8452087402344,21.4544311523438,16.9895874023438,10,86,0,0,12,4,17.8022247314453,31.5615478515625
34.4484497070313,22.8452087402344,21.4544311523438,16.9895874023438,10,86,0,0,12,4,17.8022247314453,31.5615478515625
34.4484497070313,22.8452087402344,21.4544311523438,16.9895874023438,10,86,0,0,12,4,17.8022247314453,31.5615478515625
34.4484497070313,22.8452087402344,21.4544311523438,16.9895874023438,10,86,0,0,12,4,17.8022247314453,31.5615478515625
34.4484497070313,22.8452087402344,21.4544311523438,16.9895874023438,10,86,0,0,12,4,17.8022247314453,31.5615478515625
34.4484497070313,22.8452087402344,21.4544311523438,16.9895874023438,10,86,0,0,12,4,17.8022247314453,31.5615478515625
34.4484497070313,22.8452087402344,21.4544311523438,16.9895874023438,10,86,0,0,12,4,17.8022247314453,31.5615478515625
34.6081787109375,22.933984375,21.9262329101563,17.6216369628906,9,92,0,0,12,4,18.3610626220703,31.7127166748047
34.6081787109375,22.933984375,21.9262329101563,17.6216369628906,9,92,0,0,12,4,18.3610626220703,31.7127166748047
34.6081787109375,22.933984375,21.9262329101563,17.6216369628906,9,92,0,0,12,4,18.3610626220703,31.7127166748047
34.6081787109375,22.933984375,21.9262329101563,17.6216369628906,9,92,0,0,12,4,18.3610626220703,31.7127166748047
34.6081787109375,22.933984375,21.9262329101563,17.6216369628906,9,92,0,0,12,4,18.3610626220703,31.7127166748047
34.6081787109375,22.933984375,21.9262329101563,17.6216369628906,9,92,0,0,12,4,18.3610626220703,31.7127166748047
34.6081787109375,22.933984375,21.9262329101563,17.6216369628906,9,92,0,0,12,4,18.3610626220703,31.7127166748047
34.6081787109375,22.933984375,21.9262329101563,17.6216369628906,9,92,0,0,12,4,18.3610626220703,31.7127166748047
34.6081787109375,22.933984375,21.9262329101563,17.6216369628906,9,92,0,0,12,4,18.3610626220703,31.7127166748047
34.6081787109375,22.933984375,21.9262329101563,17.6216369628906,9,92,0,0,12,4,18.3610626220703,31.7127166748047
34.6081787109375,22.933984375,21.9262329101563,17.6216369628906,9,92,0,0,12,4,18.3610626220703,31.7127166748047
34.6081787109375,22.933984375,21.9262329101563,17.6216369628906,9,92,0,0,12,4,18.3610626220703,31.7127166748047
33.6661010742188,22.7511840820313,21.219140625,17.1587158203125,8,50,0,0,6,4,18.2645965576172,30.5248046875
33.6661010742188,22.7511840820313,21.219140625,17.1587158203125,8,50,0,0,6,4,18.2645965576172,30.5248046875
33.6661010742188,22.7511840820313,21.219140625,17.1587158203125,8,50,0,0,6,4,18.2645965576172,30.5248046875
33.6661010742188,22.7511840820313,21.219140625,17.1587158203125,8,50,0,0,6,4,18.2645965576172,30.5248046875
33.6661010742188,22.7511840820313,21.219140625,17.1587158203125,8,50,0,0,6,4,18.2645965576172,30.5248046875
33.6661010742188,22.7511840820313,21.219140625,17.1587158203125,8,50,0,0,6,4,18.2645965576172,30.5248046875
33.6661010742188,22.7511840820313,21.219140625,17.1587158203125,8,50,0,0,6,4,18.2645965576172,30.5248046875
33.6661010742188,22.7511840820313,21.219140625,17.1587158203125,8,50,0,0,6,4,18.2645965576172,30.5248046875
33.6661010742188,22.7511840820313,21.219140625,17.1587158203125,8,50,0,0,6,4,18.2645965576172,30.5248046875
32.8093811035156,22.0147644042969,22.7109619140625,18.7357421875,6,27,0,0,6,4,19.737435913086,29.7029357910156
32.8093811035156,22.0147644042969,22.7109619140625,18.7357421875,6,27,0,0,6,4,19.737435913086,29.7029357910156
32.8093811035156,22.0147644042969,22.7109619140625,18.7357421875,6,27,0,0,6,4,19.737435913086,29.7029357910156
32.8093811035156,22.0147644042969,22.7109619140625,18.7357421875,6,27,0,0,6,4,19.737435913086,29.7029357910156
32.8093811035156,22.0147644042969,22.7109619140625,18.7357421875,6,27,0,0,6,4,19.737435913086,29.7029357910156
32.8093811035156,22.0147644042969,22.7109619140625,18.7357421875,6,27,0,0,6,4,19.737435913086,29.7029357910156
32.8093811035156,22.0147644042969,22.7109619140625,18.7357421875,6,27,0,0,6,4,19.737435913086,29.7029357910156
34.1906677246094,22.6635070800781,21.6070495605469,17.2267395019531,8,57,0,0,6,4,18.2800994873047,30.8314758300781
35.049951171875,23.0448547363281,21.899560546875,17.4235778808594,9,93,0,0,6,4,18.4480224609375,31.4787994384766
35.049951171875,23.0448547363281,21.899560546875,17.4235778808594,9,93,0,0,6,4,18.4480224609375,31.4787994384766
35.049951171875,23.0448547363281,21.899560546875,17.4235778808594,9,93,0,0,6,4,18.4480224609375,31.4787994384766
34.1906677246094,22.6635070800781,21.6070495605469,17.2267395019531,8,57,0,0,6,4,18.2800994873047,30.8314758300781
35.049951171875,23.0448547363281,21.899560546875,17.4235778808594,9,93,0,0,6,4,18.4480224609375,31.4787994384766
35.049951171875,23.0448547363281,21.899560546875,17.4235778808594,9,93,0,0,6,4,18.4480224609375,31.4787994384766
34.1906677246094,22.6635070800781,21.6070495605469,17.2267395019531,8,57,0,0,6,4,18.2800994873047,30.8314758300781
34.1906677246094,22.6635070800781,21.6070495605469,17.2267395019531,8,57,0,0,6,4,18.2800994873047,30.8314758300781
35.049951171875,23.0448547363281,21.899560546875,17.4235778808594,9,93,0,0,6,4,18.4480224609375,31.4787994384766
35.049951171875,23.0448547363281,21.899560546875,17.4235778808594,9,93,0,0,6,4,18.4480224609375,31.4787994384766
35.049951171875,23.0448547363281,21.899560546875,17.4235778808594,9,93,0,0,6,4,18.4480224609375,31.4787994384766
35.049951171875,23.0448547363281,21.899560546875,17.4235778808594,9,93,0,0,6,4,18.4480224609375,31.4787994384766
35.049951171875,23.0448547363281,21.899560546875,17.4235778808594,9,93,0,0,6,4,18.4480224609375,31.4787994384766
35.049951171875,23.0448547363281,21.899560546875,17.4235778808594,9,93,0,0,6,4,18.4480224609375,31.4787994384766
35.049951171875,23.0448547363281,21.899560546875,17.4235778808594,9,93,0,0,6,4,18.4480224609375,31.4787994384766
35.049951171875,23.0448547363281,21.899560546875,17.4235778808594,9,93,0,0,6,4,18.4480224609375,31.4787994384766
35.049951171875,23.0448547363281,21.899560546875,17.4235778808594,9,93,0,0,6,4,18.4480224609375,31.4787994384766
35.049951171875,23.0448547363281,21.899560546875,17.4235778808594,9,93,0,0,6,4,18.4480224609375,31.4787994384766
34.8612609863281,23.3759399414063,22.7788635253906,18.7709289550781,7,118,0,0,10,5,19.9506317138672,32.0437561035156
36.542138671875,23.8990417480469,21.9197021484375,17.2094665527344,9,152,0,0,10,7,18.4716125488281,33.3415771484375
36.542138671875,23.8990417480469,21.9197021484375,17.2094665527344,9,152,0,0,10,7,18.4716125488281,33.3415771484375
34.8612609863281,23.3759399414063,22.7788635253906,18.7709289550781,7,118,0,0,10,5,19.9506317138672,32.0437561035156
34.8612609863281,23.3759399414063,22.7788635253906,18.7709289550781,7,118,0,0,10,5,19.9506317138672,32.0437561035156
36.542138671875,23.8990417480469,21.9197021484375,17.2094665527344,9,152,0,0,10,7,18.4716125488281,33.3415771484375
36.542138671875,23.8990417480469,21.9197021484375,17.2094665527344,9,152,0,0,10,7,18.4716125488281,33.3415771484375
36.542138671875,23.8990417480469,21.9197021484375,17.2094665527344,9,152,0,0,10,7,18.4716125488281,33.3415771484375
36.542138671875,23.8990417480469,21.9197021484375,17.2094665527344,9,152,0,0,10,7,18.4716125488281,33.3415771484375
36.542138671875,23.8990417480469,21.9197021484375,17.2094665527344,9,152,0,0,10,7,18.4716125488281,33.3415771484375
36.542138671875,23.8990417480469,21.9197021484375,17.2094665527344,9,152,0,0,10,7,18.4716125488281,33.3415771484375
36.542138671875,23.8990417480469,21.9197021484375,17.2094665527344,9,152,0,0,10,7,18.4716125488281,33.3415771484375
36.542138671875,23.8990417480469,21.9197021484375,17.2094665527344,9,152,0,0,10,7,18.4716125488281,33.3415771484375
34.0100341796875,22.7002197265625,22.7432800292969,18.6718078613281,7,85,0,0,10,6,19.7799621582031,31.2708679199219
34.0100341796875,22.7002197265625,22.7432800292969,18.6718078613281,7,85,0,0,10,6,19.7799621582031,31.2708679199219
34.0100341796875,22.7002197265625,22.7432800292969,18.6718078613281,7,85,0,0,10,6,19.7799621582031,31.2708679199219
34.9109741210938,23.5029541015625,21.2951599121094,17.339501953125,9,120,0,0,10,5,18.3925415039063,32.1203552246094
34.9109741210938,23.5029541015625,21.2951599121094,17.339501953125,9,120,0,0,10,5,18.3925415039063,32.1203552246094
34.9109741210938,23.5029541015625,21.2951599121094,17.339501953125,9,120,0,0,10,5,18.3925415039063,32.1203552246094
34.9109741210938,23.5029541015625,21.2951599121094,17.339501953125,9,120,0,0,10,5,18.3925415039063,32.1203552246094
34.9109741210938,23.5029541015625,21.2951599121094,17.339501953125,9,120,0,0,10,5,18.3925415039063,32.1203552246094
34.9109741210938,23.5029541015625,21.2951599121094,17.339501953125,9,120,0,0,10,5,18.3925415039063,32.1203552246094
34.9109741210938,23.5029541015625,21.2951599121094,17.339501953125,9,120,0,0,10,5,18.3925415039063,32.1203552246094
33.1168762207031,23.2601867675781,19.9158569335938,16.7417236328125,9,63,0,0,13,3,17.6554809570313,30.6537414550781
33.1168762207031,23.2601867675781,19.9158569335938,16.7417236328125,9,63,0,0,13,3,17.6554809570313,30.6537414550781
33.1168762207031,23.2601867675781,19.9158569335938,16.7417236328125,9,63,0,0,13,3,17.6554809570313,30.6537414550781
33.1168762207031,23.2601867675781,19.9158569335938,16.7417236328125,9,63,0,0,13,3,17.6554809570313,30.6537414550781
33.1168762207031,23.2601867675781,19.9158569335938,16.7417236328125,9,63,0,0,13,3,17.6554809570313,30.6537414550781
